value,count,timestamp,column,id
"FAILURE TO DRAIN WATER FROM SITE DURING EXCAVATION & FOUNDATION.ENTIRE SITE IS FLOODED WITH MORE THAN 6"" CAUSING A HEALTH & SAFETY HAZARD.REMEDY:MAINTAIN SITE DRAIN FOUNDATION.",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO DRAIN WATER FROM SITE DURING EXCAVATION OPERATIONS:DEFECTS NOTED:ENTIRE CONSTRUCTION SITE AT FORM STAGE IS FLOODED TO HEIGHT OF APPROX 4' ABOVE BOTTOM OF SITE CAUSING FREEZING & POSSIBLE FORM & FOOTI,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO DRAIN WATER FROM SITE DURING EXCAVATION OPERATIONS.DEFECTS NOTED:THE ENTIRE EXCAVATION SITE FLOODED WITH WATER UP TO APPROXIMATELY 2'- CAUSING A HAZARDOUS CONDITION-(UNDERMINING ADJACENT PROPERTIES),1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO DRAIN WATER FROM SITE DURING EXCAVATION OPERATIONS.NOTED:AN ENTIRE EXCAVATION SITE AT FOUNDATION LEVEL FLOODED UP TO HEIGHT OF APPROX 4' UNDERMINING ADJACENT PROPERTIES A POSSIBILITY AND CREATING A H,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO FILE & SUBMIT A REQUIRED REPORT OF CRITICAL EXAMINATION DOCUMENTARY CONDITION OF EXTERIOR WALL OF ADJACENT PROPERTY NOTED EXCAVATION HAS CAUSED MASSIVE FLOODING OF ENTIRE SITE W/ EAST WALL OF ADJACEN,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO INSTITUTE/MAINTAIN SAFETY EQUIPMENT MEASURES OR TEMPORARY CONSTRUCTION-NO GUARDRAILS.NOTED @ TIME OF INSPECTION OF 58 STORY NEW BLDG @ THE 13 FL HAS INADEQUATE GUARDRAILS @ 3RD FLOOD REAR (SETGREAT)G,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINAIN DEFECT IS : IN THAT AT REAR AND SIDE OF BUILDING GRADE IS HIGHER CAUSING WATER TO RUN ONTO ADJOINING PROPERTY CAUSING A FLOODING CONDITION. REMEDY: INSTALL A CURB WALL. OBTAIN APPROVALS AND P,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN (1)ROOF COVERING MATERIAL CRACKED & OPEN AT TERRACE OF APARTMENT 11C CAUSING FLOODING & PUDDLES OF RAIN WATCH (2)ENTRANCE DOOR FROM APARTMENT TO TERRACE IN DESREPAIR CRACKED NOT OPENING & CL,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN.  95% OF CEILING IN CELLAR COLLAPSE OR TAKEN DOWN.HOLES IN CELLAR DIVISION WALLS.  EXPOSED WIRING HANGING.  LARGE AMNT  OF DEBRIS THROUGHOUT ENTIRE CELLAR.  NO DRAINAGE CAUSING FLOODING.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN ADEQUATE HOUSEKEEPING AT TIME OF CONSTRUCTION I OBSERVED WATER & A THIN LAYER OF ICE FLOODING THE TEMPORARY PUBLIC WALKWAY IN FRONT OF THE JOBSITE ADJACENT TO 51 AVENUE MORE THAN 4"" IN DEPTH",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN ADEQUATE HOUSEKEEPING. AT TIME OF INSPECTION BASEMENT WAS NOTED TO BE FLOODED WITH STAGNANT WATR APPROX. 2'-3' IN HEIGHTTHE VIOLATION WAS GIVEN WITH THE ALERT OF ""WEST NILE VIRUS"". REMEDY:",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN ADEQUATE HOUSE KEEPING PER SECTION REQUIREMENTS.  NOTED SOME DEBRIS REMAINS IN CELLAR & REAR YARD & DRIVEWAY THROUGHOUT APPARENT CLEAN UP FROM FLOOD DAMAGE IS APPRENLTY IN PROCESS. NOV# 3489,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN ADEQUATELY GRADE, DRAIN OR OTHERWISE PROTECT SITE AFTER DEMOLITION DEFECTS NOTED SITE NOT ADEQUATELY GARDE TO FINISH WITH LARGE POOL OF WATER FLOODED THE SITE WITH AN IRREGULAR SHAPE",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN ALL FRESH AIR INSTALLS FOR SEWER LINES HAVE BEEN BLOCKED BY REPLACEMENT SIDEING CONSTRIUCTION DEBRIS AT REAR OF PROPERTY BROKEN WASTE LINES AT NORTH END OF BUILDING FLOOD WATER UNDER BUILDIN,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN ALL WATER ON PROPERTY.  WATER WASH-OFF FROM REAR  YARD FLOODING ADJACENT PROPERTY.  GRADE RUNS FROM HIGH POINT (RUXTON  AVE SIDE) TO LOW POINT (ALMOND ST SIDE).  REMEDY: A CURB WALL MIN 6""",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN. AREA DRAIN AT REAR YARD HAS BEEN COVERED WITH DECORATIVE PAVING BLOCK.  COVERING THE EXISTING DRAIN, CAUSING RAIN WATERTO BRAKE UP CAUSING FLOODING ON ADJACENT PROPERTY.  (AS SEEN ON SITE P",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN AT REAR OF PREMISES UNDER PLAN 400413637-01 ALT 3 FOR PARTIO RAIN WATER FLOWS OFF INTO ADJ. PROPERTY CAUSING BSMT.FLOOD-ING PITCH OF PATIO IMPROPER & NO RAIN STOPS GUTTERS TO DRAIN VISIBLE.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN: AT REAR ROOF OF 2ND FL, GUTTER W/O ENDCAP &      LEADER ALLOWING WATER TO FLOW ONTO NEIGHBOR'S PROPERTY, CAUSING       FLOODING IN ALLEYWAY.  REMEDY: FIX & MAINTAIN EXISTING GUTTER.",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN:AT SIDE OF HOUSE DRIVEWAY IS TORN UP AND IN DISREPAIR.IT IS CAUSING FLOODING INTO CELLAR APARTMENT.REMEDY:MAKE ALL NECESSARY REPAIRS FORTHWITH.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN - BATHROOM FLOOR FLOODED W/WATER.REMEDY:IMMEDIATELY REMOVE ALL WATER AND MAKE SAFE.MAKE ALL NECESSARY REPAIRS.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG APPURTENANCES. NOTED: A ROOF LEADER ON N/E SIDE OF BLDG BROKEN AND FALL DOWN CAUSING FREE FALL OF WATER DRAINS ONTONEIGHBOUR'S PROPERTY AT 96 GENESSEE AVE. OVERFLOODINGG DURING HEAVY,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG APPURTENANCES.NOTED:IN APT #19H DURING RAIN WATER LEAKING FROM TERRACE THROUGH WALL & FLOODED OVER FLR DISTURB FLR TILES,OPEN UPS & LOOSEN TILES FROM FLR POSE DANGER & HEALTH HAZARD TO",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG.: AS NOTED: AT A 3 STORIED BRICK FRAMED STRUCTURE THE BASEMENT IS INADEQUATELY BRAINED. FLOODING @ BASEMENT FL CAUSING SERIOUS DEFECTS TO THE ABOVE MENTIONED ADDRESS & THE ADJ. PROPERTI,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG - AT REAR OF BLDG, A LEADER USED TO DIVIRT STORM WATER TO DRAIN, HAS A BROKEN ELBOW. THIS CAUSED WATER TO FLOOD UP AT 58 BARROW AND SEEP INTO THE FOUNDATION AT 56 BARROW, FLOODING OUT",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG.AT REAR OF BLDG FLOODING IS OCCURING RAPIDLY & MAKING ITS WAY TOWARD ELECTRICAL OUTLETS & WATER GATHERING IN HALLWAY OF DUPLEX STYLE APT POSSIBLY DUE TO POOR DRAINAGE(RAINY DAY)REMEDY:,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG AT THE RIGHT SIDE OF THE BLDG LEADER IS NOT CONNECTED TO THE DRAIN EXISTING LEADER IS EXTENDED APPROX 35FT TOWARDS THE ST CAUSING ST FLOOD REMEDY: MAINTAIN BLDG,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG. BLDG. DEFECT NOTED:THE ENTIRE DOWN SPOUT OF THE REAR EAST CORNER OF THE BLDG IS MISSING CAUSING WATER TO FLOW UNTO THE ADJACENT PREMISES AT 220 COVERT ST. & FLOODING OF THE REAR YARD.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG.CELLAR LEVEL HAS FLOODED AND ACCUMULATED WATER HAS FOWL ODOR. REMEDY: MAINTAIN BLDG AND REMOVE WATER,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG CODE COMPLIANT. NOTED: ROOF MOUNTED FLOOD LIGHTS,FOR OFF STREET PARKING,SHINE INTO ADJACENT RESIDENTIAL WINDOWS AT 54-33 METROPOLITAN AVE OBSERVED IN THE DARK 7AM. REMEDY: COMPLY W/CODE",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG DEFECT ARE AT REAR STORY EXTENSION ROOF LEAD-ER PIPES DRAIN ONTO ADJOINING PROPERTY KNOWN AS 384 CHAUNCEY STREET CAUSING FLOODING IN CELLAR.REMEDY MAKE ALL NECESSARY REPAIRS.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG. DEFECT IS 1 CEL FLOODED, STANDING WATER APPROX 4"", EXPOSED ELECTRICAL WIRES, BOXES OPEN WOOD JOISTS IN CEILING 2 CEL DOOR, STAIR WALL, UNDER SIDE UNRATED, CEL 2ND FL MISSING EXIT&DIREC",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG.DEFECT IS AT REAR OF BLDG,LEADER IS NOT CONNECTED TO STORM PIPE AT REAR OF BLDG.WATER IS BEING DISCHARGED FROM LEADER AT REAR CAUSING WATER TO FLOOD ADJACENT PROPERTIES CAUSING FLOODING",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG DEFECT IS IN THAT IN APT 7A SEWER IS BACKING UP CAUSING A FLOODING CONDITION ALSO CAUSING DAMAGE BELOW IN APT 4A WATER IS CAUSING FL TO BUCKLE REMEDY: MAINTAIN BLDG MAKE ALL NECESSARY,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG.DEFECT IS:SIDE CONCRETE DRIVEWAY APPROX 8' WIDE IS UNEVEN,BROKEN,CRACK,WATER STAND,FLOODING DRIVEWAY.REMEDY:REPAIR DEFECT/MAINTAIN PREMISES",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG DEFECT NOTED AT CELLAR LEND BROKEN DEFECTIVE SEWER LINE BSMT CELLAR FLOODED W/ RAW SEWAGE REM: MAINTAIN BLDG REPAIR SEWERLINE,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG DEFECT NOTED AT CELLAR LEVEL BROKEN WATER PIPING CAUSING MASSIVE FLOODING OF STRUCTURE WATER IS POURING THROUGH F  OUNDATION WALLS AT SIDE AND REAR OF BLDG CAUSING UNDERMINING OF BLDG,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG: DEFECT NOTED: AT REAR WALL DRAINAGE GUTTERS & LEADERS MISSING CAUSING IMPROPER DRAINAGE CAUSING FLOODING AT 494 QUINCY ST CELLAR & DAMAGE TO FOUNDATION WALLS. REMEDY: MAKE SAFE, MAKE",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG DEFECT NOTED:@ CELLAR LEVEL OF WELL CARE PHARMACY AN APPROX AREA OF 10'X15' IS FLOODED W/APPROX 1"" OF WATER.WATERLINE ON BOTTOM OF SHEETROCK WALLS INDICATE WATER LEVEL RISES IN CELLAR.",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG.DEFECT NOTED:CHOPPED/BROKEN DRAINAGE SYSTEM AT GARAGE,WHICH CAUSING RAIN WATER TO FLOW INTO THE ADJACENT PROPERTY AT:155 RUSSELL ST. & FLOODING THE CELLAR LEVEL NOTED LOCATION: GARAGE F",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG DEFECT NOTED:IMPROPER DRAINAGE FROM ROOF &( )LINE CAUSING WATER TO LEAK TO THE ADJOINING PROPERTY 480 SUTTER AVE FRONT & REAR CELLAR FLOODING THAT SPACE.REM:FIX WATER LEAKAGE IMMEDIATEL,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG. DEFECT NOTED: LEADER PIPE FROM ROOF DRAINAGESYSTEM, DIDN'T CONNECTED TO SEWER DRAIN, WHICH LET THE RAIN WATER FLOW ONTO STEPS, AND FLOODING ADJACENT PROPERTY, AT: 213 BAY 26TH ST, ALSO",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG. DEFECT NOTED: LEADER PIPE IS MISSING FROM SIDE OF HOUSE CAUSING FLOODING CONDITION. REMEDY: REPAIR &/OR REPLACE LEADER PIPE.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG DEFECT NOTED ON SOUTH OF CHURCH ADJACENT TO THE COURTYARD BUTTER ARE BROKEN AND DISCHARGING WATER ONTO 1 W 26 ST COURTYARD CAUSING POOLING FLOODING REMEDY MAINTAIN BLDG MAKE ALL NECESS,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG. DEFECT NOTED: REAR WEST SIDE OF BLDG HAVING DEFECTIVE LEADER: OPEN CRACKS AT 1ST FL LEVEL & TERMINATED W/ ENDING ELBOW TO ADJACENT BLDG 357 E 50 ST AT GROUND LEVEL. CREATING FLOODING,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG DEFECTS IS AT CELLAR LEVEL PIPE LEAKING CRACKED BROKEN WATER FLOODING CELLAR LEVEL AT STAIRS FROM 1ST FL TO CELLAR CONSTANT FLOW OF WATER PIPE LOCATED AT EXP 4 WALL REMEDY: REPAIR AND O,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG. DEFECTS NOTED: MISSING GUTTERS/ DRAIN LEADERS FROM ALL SIDES OF BLDG, W/ PULLING AWAY SECTION OF ALUMINUM FACIA, NEXT TO ADJOINING PROPERTIES, WHICH CREATES FLOODING CONDITIONS (DUE TO",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG. EXTERIOR. NOTED: 1) SCHOOL YARD WITHOUT PRO-PER DRAINAGE; SUBJECT TO HEAVY FLOODING. 2) WATER PENETRATION INTO    ROOM #309. REMEDY: MAINTAIN BLDG. EXTERIOR.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG EXTERIOR. NOTED: AT TIME OF INSPECTION INSTALLATION OF GUTTERS & LEADERS NOT FOUND THRU/OUT EXISTING BLDG, CAUSING FLOODING CONDITIONS AT ADJACENT PREMISES. REMEDY: INSTALL GUTTERS",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG.FLOODED SIDEYARD DUE TO BLOCKED W/DEBRIS CATCH BASIN.REM:MAINTAIN PROPERTY.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG. - HAZARDOUS 4 INCHES OF WATER IN BASEMENT (FLOODED) WITH DEBRIS ALL OVER. MAIN ROOF LEADER AT SOUTH OF BLDG. IS BYPASSING STORM DRAIN AND FLOWING ONTO SOUTH WALLS WAX, NOTE: LEADERS ON",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG-HAZARDOUS.DEFECT NOTED:IMPROPER DRAINAGE FROMROOF & SEWER LINE CAUSING WATER LEAKS TO ADJACENT PROPERTY CELLAR LEVEL A 480 SUTTER AVE(FRONT/REAR)FLOODING CELLAR & CREATING HAZARDOUS,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG-HAZARDOUS. FOYER AT REAR MEAS 14'W X 10'L HAS A SHED ROOF PITCHED 10"" IN 14' FT TOWARD ADJACENT EXTERIOR WALL OF 716 AVE Y. CAUSING BASEMENT TO FLOOD WHEN IT RAINS. THIS IMPROPERLY CONS",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG-HAZARDOUS. NOTED: CONCRETE SIDEWALK/PARKING PAD BUILT AT SOUTH SIDE OF PROPERTY IS IMPROPERLY PITCHED TOWARD BRIGHTON 3 WALK CAUSING FLOODING TO PUBLIC WALKWAY WHEN IT RAINS. PROPERTY L,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG -HAZARDOUS. NOTED:ENTIRE BLDG LEANING AND OUTOF PLUMB BY APPROX 8"" OVER 2 STOREYS.ALSO FLOODED CELLAR DUE TO       POROUS EXTERNAL WALL AT NORTH ELEVATION.REMEDY:OBTAIN PERMITS IF REQUI",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG-HAZARDOUS. NOTED: SHED ROOF AT REAR 1-STORY FOYER IS PITCHED THE WRONG WAY TOWARDS ADJACENT EXTERIOR WALL OF 716 AVE Y CAUSING FLOODING IN CELLAR. ROOF IS SHARPLY PITCHED AT 1"" PER FOOT",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG HAZARDOUS NOTED:VACANT BLDG OPEN AND UNGUARDED SIDE DOOR IS OPEN WATER PIPE IS BROKEN, WHICH CAUSED THE FLOOD IN A CELLAR APPROX 3""FEET OF WATER AT TIME OF INSPECTION AND FLOORS DAMAGE",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG HAZARDOUS THE FRONT AND SITE DOORS ARE OPEN WINDOWS GLASS ARE MISSING ON THE 1ST AND 2ND FL WATER PIPES ARE BROKEN AND WATER RUNNING FLOODING PART OF THE 1ST FL THE BLDG IS OPEN VACANT,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG.IMPROPER DRAINAGE,FAILURE TO RETAIN STORM WATER AS LL 103/83.NOTED: FRONT LEADERS(2)PIPES HAVE BEEN CUT 6""SHORT AND THE CAST IRON PIPR HAS BEEN CEMENTED OVER CAUSING ALL WATER TO FLOOD",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN A CODE COMPLAINT MANNER. DEFECTIVE HOUSE  SEWER.SEWER PIPING BROKEN AT FRONT AND REAR OF HOUSE CAUSE A FLOOD OF RAW SEWAGE IN CELLAR. RMDY: COMPLY WITH CODE.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER @ BSMNT LEVEL,BSMNT FLOODED W/ RAW SEWAGE,APPROX 2' RAW SEWAGE.MAINTAIN BLDG.REPAIR PIPING.PUMP OUT SEWAGE.",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG IN A CODE-COMPLIANT MANNER: CONDITION NOTED  AT THE CELLAR OF THIS 2 STY MULTI FAMILY DWELLING: FOUND A FLOODING CONDITION WHICH HAS RESULTED IN APPROX. 2"" OF RAW SEWAGE AT FRONT 3RD OF",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER NOTED A HOT WATER PIPE LOCATED IN CEILING SPACE IN APT 6E BROKE FLOODING ENTIRE APT AN APPX 2'X2' SECTION OF CEILING COLLAPSED IN BDRM WATER LEAKED THROUGH EN,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER.NOTED BLDG IS VACANT,DOORS ARE BROKEN OPEN, ALLOWING ACCESS TO UNAUTHORIZED PERSONS.WATER MAIN IS BROKEN & FLOODING CELLAR.REMEDY:SECURE BLDG IMMEDIATELY,REPA",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER. NOTED: CONTRACTORIS CUURENTLY WORKING ON ALT2 APPLICATION# 140543703. THE SCOPE INCLUDES REMOVAL AS FLOODING AS A RESULT THE FLR TILES WERE RUINED & SHEETROC,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER; NOTED @ REAR OF BLDG, PATIO BLOCKS HAVE BEEN INSTALLED THROUGHOUT REAR YARD.BLOCKS OF YARD, CAUSING STORM WATER TO FLOW & FLOOD ADJ.PROPERTY.REMEDY:PROVIDE M",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER. NOTED: @ REAR YARD THE METAL LEADER HAS BEEN DIVERTED W/PVC PIPE OUT OF THE SEWER DRAIN TO REAR YARD CAUSING A FLOOD CONDITION WHEN RAINING. REMEDY: MAINTAIN,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER.NOTED-SPRINKLER PIPE RUPTURED CAUSING BLDG TO FLOOD.REM:STOP ALL WORK EXCEPT TO MAKE SAFE-MAINTAIN STRUCTURE AS PER CODE.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER. NOTED: THE GUTTER(LEADER)FROM THE ROOF @ THE REAR OF THE PREMISES IS ROTTED & LEAKING CAUSING THE ADJACENT FIRE HOUSE BASEMENT TO FLOOD @ TIME OF INSPECTION.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER. NOTED: THE VACANTSUPERMARKET SPRINKLER PIPES BURST CAUSING ENTIRE BUILD TO FLOOD @ TIMEOF INSPECITON. REMEDY: MAKE ALL REPAIRS MAINTAIN BLDG.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER. OBSERVED RAIN WATER FLOODING INTO CELLAR HALLWAY,BEDROOM,BOILER ROOM & BATHROOM AREAS. WATER PRESENTING POTENTIAL DAMAGE & MOLD TO WALLBOARD & PARTITIONS &",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG IN A CODE COMPLIANT MANNER.THE FLS,CEILING & PARTITIONS THROUGHOUT APT 1G(KITCHEN,LIVING ROOM,BATHROOM & BEDROOM)ARE MISSING,BROKEN,SATURATED & DEFECTIVE DUE TO A FLOODING CONDITION FRO",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG IN CODE COMPLAINT MANER. NOTED: AT BACKYARD,AT GARAGE AREA,DEFECTIVE AT KITCHEN SINK TRAP MAKING A FLOOD OF WATER INSIDE GARAGE,CREATING HAZARD CONDITION IT CONNECT W/ELECTRICAL ALSO,",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN CODE COMPLAINT MANNER - AT ELEVATOR LEVEL PLUMBING IN STATE OF DISREPAIR CAUSING FLOOD IN VACANT PREMISES. - REPAIR AND/OR REPLACE,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG IN CODE COMPLAINT MANNER-CELLAR-1/2 CELLAR.FLOODED 2""-3"" OF WATER W/ FILM COATING @ TOP(ELEC PANELS ON WALLS).REM:IMMEDIATELY MAKE SAFE-MAINTAIN BLDG AS PER CODE.",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN CODE COMPLAINT MANNER DEFECTS NOTED: THE WATER DRAIN LEADER PIPES FROM MAIN ROOF LEVEL AND REAR EXTENSION DISCHARGE RAIN WATER INTO SIDE YARD EASEMENT CREATING FLOODING AND WATER,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN CODE COMPLAINT MANNER FAILURE TO COMPLY W/ LAW FOR DRAINAGE SYSTEM PER PC 702.1 27-911 WITNESSED HEAVY FLEADING CONDITION IN THE CELLAR FLOOD LINE ESTIMATED OVER 5'FT GAS AND ELECTRI,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN CODE COMPLAINT MANNER.FAILURE TO COMPLY W/LINE FOR DRAINAGE SYSTEM.WITNESSED FLOODED BASEMENT BECAUSE OF CLOGGEDFLOOR DRAINS INSIDES & OUTSIDE IN THE REAR OF PROPERTY DOWNSTAIRS.DAMP,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN CODE COMPLAINT MANNER ROOF LEADERS NOT CONNECTED TO SUBGRADE EXTERIOR DRAINS NO FUNCTIONAL CAUSING FLOODING AT BOTTOM OF STAIRWELLS REMEDY: IMMEDIATELY MAKE SAFE CONNECT STORM SYSTEM,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN CODE COMPLAINT MANNER - SOUTH EAST CORNER CELLAR & SUBCELLAR - STAIRWELL. 1- NO LIGHTS - IN STAIRWELL 2- FLOODING OF STAIRWELL - FLOODING OF FLOOR IN GARAGE - SUBCELLAR SOUTHEAST COR,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
"FAILURE TO MAINTAIN BLDG IN CODE COMPLIANT AMNNER FAILURE TO COMPLY W/LAW FOR DRAINAGE SYSTEM WITNESSED 3""PVC PIPE AT CURB W/STORM WATER OVER FLOODED ON GILROY ST. POSE HEALTH HAZARD TO PEDESTRIANS & TRAFFIC.RE",1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN CODE COMPLIANT MANNER 1930S TUNNEL AT CELALR FLOODS/LEAKS DURING RAIN STORMS WATER THROUGHOUT TUNNEL.           RMDY: REPAIR,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN CODE-COMPLIANT MANNER. 1- REAR DETACHED GARAGE - ROOF DRAINS & LEADERS NOT ATTACHED TO SUBGRADE - FLOODING DRIVEWAY (ICY) MAINTAIN PITCH OF DRIVEWAY FOR DRAINAGE. 2- EXPOSURE CELLAR,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
FAILURE TO MAINTAIN BLDG IN CODE-COMPLIANT MANNER.1-REAR YARD FLOODED WITH WATER. REMEDY:MAINTAIN PREMISE AS PER CODE.,1,2024-12-30 13:28:37,violation_description,6bgk-3dad
